Samples	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS8	SBS9	SBS10a	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS21	SBS22	SBS26	SBS28	SBS30	SBS35	SBS36	SBS37	SBS39	SBS40	SBS55	SBS44	SBS61	SBS62	SBS63	SBS64	SBS65	SBS66	SBS67	SBS68	SBS69	SBS70	SBS71	SBS72	SBS73	SBS74	SBS75	SBS76	SBS77	SBS78	SBS79	SBS80	SBS81	SBS11	SBS33	SBS38	SBS60	SBS82	SBS83
Syn.Biliary-AdenoCA::S.12	0.056955177973943956	0.0	0.0	0.0	0.19097908190967744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04934583729446517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09627971255184965	0.0	0.0	0.0	0.0	0.0	0.0692910811681975	0.12468896554924334	0.0	0.2990143461191669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11344579743345608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.13	0.025268491746459013	0.0	0.0	0.0	0.5276211794221977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2604591558549244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05610172762152504	0.0	0.13054944535489382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.14	0.11960782981847323	0.0	0.0	0.0	0.27606490756603574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3985681973504671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20575906526502388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.15	0.07186160349916132	0.0	0.0	0.0	0.24388319627023933	0.0	0.0	0.0	0.0	0.039994965966389656	0.0	0.0	0.5231933285476403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12106690571656938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.16	0.05268243755341271	0.1229053002710346	0.0	0.0	0.3324636777229232	0.0	0.0	0.0	0.0	0.1349898455950444	0.0	0.0	0.06906373060811875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2878950082494663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.17	0.03774756252221604	0.1518067092103306	0.0	0.0	0.06154476003234278	0.06660086113648618	0.0	0.0	0.0	0.09547179100744523	0.0	0.0	0.12688306127824844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2003852501366352	0.0	0.1035603516372609	0.0	0.0	0.0	0.0	0.0	0.0	0.15599965303903465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.18	0.07142650775601714	0.0	0.0	0.0	0.07634722761737577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05059272895604957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15593610688879783	0.0	0.0	0.0	0.0	0.0	0.0	0.6456974287817597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.19	0.07772984092505938	0.12415104415610377	0.0	0.0	0.21185412407734128	0.0	0.0	0.0	0.0	0.04799793402169073	0.0	0.0	0.0	0.0	0.2267928640098471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18652472820829824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12494946460165939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.20	0.007260995580087962	0.09516808403224009	0.0	0.0	0.473947423961884	0.0	0.0	0.0	0.0	0.0676755249874364	0.0	0.0	0.0645333057139494	0.0	0.0	0.0	0.0	0.0	0.0	0.12112058165590432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08074814167853481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08954594238996312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.21	0.390959859219124	0.0	0.0	0.0	0.2398088112795465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13334036925056353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08809425666152434	0.14779670358924174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.22	0.019191051855282273	0.0	0.0	0.0	0.19362134799291947	0.5513235772764317	0.0	0.0	0.0	0.0	0.0	0.0	0.036627555046548764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19923646782881774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.23	0.34074026899575866	0.06405729942551913	0.0	0.0	0.22558474455358415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18760416441737598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18201352260776205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.24	0.1911346838412493	0.15227724244820903	0.0	0.0	0.18611734300719404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4704707307033478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.25	0.13864539061610653	0.0	0.0	0.0	0.026818316857115256	0.0	0.0	0.0	0.0	0.06638060576859005	0.0	0.0	0.32098418101788573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13651310279033513	0.0	0.0	0.0	0.0	0.0	0.10234767101232858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20831073193763863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.26	0.022395933548186656	0.0	0.0	0.0	0.061545513682206725	0.5318887442648051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3841698085048014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.27	0.30414528919077577	0.0	0.0	0.0	0.10582919472703722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4291918520398759	0.0	0.0	0.0	0.0	0.0	0.08935634163170822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07147732241060276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.28	0.13145106699609357	0.14669244956174832	0.0	0.0	0.13124717375351078	0.0	0.0	0.0	0.0	0.11801377248050461	0.0	0.0	0.271108213026768	0.0	0.0	0.2014873241813746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.29	0.11062019236544253	0.0	0.0	0.0	0.15476858947227914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3362392164239214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0863224861541288	0.0	0.08133737659842626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23071213898580195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.30	0.03902268263469239	0.07979091789966632	0.0	0.0	0.12362714499020994	0.0	0.0	0.0	0.0	0.09879588767826648	0.0	0.0	0.2980822268669458	0.0	0.0	0.0	0.0	0.0	0.17493931714545638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06552598013977126	0.0	0.12021584264499151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.31	0.03616179901630533	0.0	0.0	0.0	0.06625171505527408	0.0	0.0	0.0	0.0	0.12274999616898993	0.0	0.0	0.1405580594950493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5476845235433729	0.0	0.0	0.0	0.0	0.08659390672100857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.32	0.23926749324110747	0.0	0.0	0.0	0.17690018699995125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06235788582336887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08771299552155444	0.0	0.433761438414018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.33	0.11769076650570175	0.0	0.0	0.0	0.15573467051274406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6026157642183423	0.12395879876321195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.34	0.27240159391797836	0.0	0.0	0.0	0.17755160993141963	0.0	0.0	0.0	0.0	0.1985252783363725	0.0	0.0	0.0	0.0	0.0	0.05574011074570911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06560026951748889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2301811375510314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.35	0.2322665874606711	0.0	0.0	0.0	0.12222854615468766	0.0	0.0	0.0	0.0	0.12690377260299934	0.0	0.0	0.25883690323211717	0.0	0.0	0.0	0.0	0.0	0.07164269256210881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07892600563500153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10919549235241433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.1	0.07193035818295178	0.0	0.0	0.0	0.1680080449546925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48127109959411835	0.12457291111072678	0.0	0.0	0.06997604647665155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08424153968085915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.2	0.0283327740791564	0.07438079373262323	0.0	0.0	0.13144845986176243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4766897486563167	0.0	0.0	0.062198631875788106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08068976044624246	0.06479437368533755	0.0	0.08146545766277304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.3	0.09746715461077586	0.1039191336607063	0.0	0.0	0.2106816247660043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.346372380219941	0.0	0.0	0.05526382311638723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1862958836261852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.4	0.022909326002008443	0.0	0.0	0.0	0.0923968112547151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7782271210935156	0.0	0.0	0.1064667416497609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.5	0.019184056881299184	0.0	0.0	0.0	0.1267024801461422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7373365059288417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11677695704371693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.6	0.03779338299477861	0.06544454690031264	0.0	0.0	0.11492454572004594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7818375243848629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.7	0.03557156729156797	0.0	0.0	0.0	0.08529481343385228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6041586383216235	0.0	0.0	0.11305065144882455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.051520772218081455	0.0	0.0	0.0	0.1104035572860501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.8	0.11584466966229374	0.2758079236660495	0.0	0.0	0.3026311655835838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1520092506296789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.153706990458394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.9	0.035600029219580935	0.18928338787831447	0.0	0.0	0.2039191741318828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1075750399782626	0.0	0.0	0.2109814240945964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15740813917025015	0.0	0.0	0.0	0.0	0.0	0.0	0.09523280552711276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.10	0.05605990304636194	0.10087638163790964	0.0	0.0	0.3368594540388276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0879406658694713	0.0	0.0	0.04696429541196008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10110166221926974	0.0	0.0	0.0	0.0	0.2701976377761999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.11	0.0495866080468678	0.13310468156129496	0.0	0.0	0.09789783611521477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5227047544951283	0.0	0.0	0.1370292155168899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05967690426460423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
