Samples	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS8	SBS9	SBS10a	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS21	SBS22	SBS26	SBS28	SBS30	SBS35	SBS36	SBS37	SBS39	SBS40	SBS55	SBS44	SBS61	SBS62	SBS63	SBS64	SBS65	SBS66	SBS67	SBS68	SBS69	SBS70	SBS71	SBS72	SBS73	SBS74	SBS75	SBS76	SBS77	SBS78	SBS79	SBS80	SBS81	SBS11	SBS33	SBS38	SBS60	SBS82	SBS83
Syn.Biliary-AdenoCA::S.11	0.09403743999999999	0.0	0.0	0.0	0.1606282984232365	0.0	0.0	0.0	0.0	0.09354879867219917	0.0	0.0	0.08241328165975104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17222699153526969	0.0	0.0	0.0	0.0	0.0	0.39714518970954354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.12	0.058205004830917874	0.0	0.0	0.0	0.19037929455886093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06242878604118993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07421467454869057	0.0	0.0	0.0	0.0	0.0	0.07140143147724383	0.14653197991355202	0.0	0.2840531915840325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11278563704551234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.13	0.024741942511292744	0.0	0.0	0.0	0.5207744596373786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23997389351627701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057807600595111905	0.0	0.15670210373993967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.14	0.1202031569069069	0.0	0.0	0.0	0.2773204616178679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3694542009196697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23302218055555554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.15	0.072854373518147	0.0	0.0	0.0	0.24831285427685573	0.0	0.0	0.0	0.0	0.05053651048695969	0.0	0.0	0.48891205553529093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13938420618274666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.16	0.05479055619069836	0.1221853316240563	0.0	0.0	0.34679394211721204	0.0	0.0	0.0	0.0	0.13426938757955012	0.0	0.0	0.05437893429705426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28758184819142885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.17	0.04104327731471726	0.15173761316928602	0.0	0.0	0.0783561234864407	0.0677943424206251	0.0	0.0	0.0	0.10031279610333535	0.0	0.0	0.11890078280420982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1997096767135696	0.0	0.10202671003161609	0.0	0.0	0.0	0.0	0.0	0.0	0.14011867795620012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.18	0.07801004022828507	0.0	0.0	0.0	0.11030439824610244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.039495732785820345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16077910036191537	0.0	0.0	0.0	0.0	0.0	0.0	0.6114107283778768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.19	0.0804776675235647	0.12461191131105398	0.0	0.0	0.23248706341045416	0.0	0.0	0.0	0.0	0.03846899057412168	0.0	0.0	0.0	0.0	0.21698603963153384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18569584254498717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12127248500428449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.20	0.008530434271619267	0.0963297692977365	0.0	0.0	0.4954719952118397	0.0	0.0	0.0	0.0	0.06803184199071385	0.0	0.0	0.05474673723157283	0.0	0.0	0.0	0.0	0.0	0.0	0.11380805615206036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07779939378990133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085281772054556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.21	0.39018429767305984	0.0	0.0	0.0	0.24462036755877914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11724023202065896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09289279500178473	0.15506230774571736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.22	0.027712875408575272	0.0	0.0	0.0	0.19943703418573352	0.5314349165545087	0.0	0.0	0.0	0.0	0.0	0.0	0.02310224253028264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21831293132089982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.23	0.34206359328198543	0.06653165040650406	0.0	0.0	0.24038222229353873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17676055541292257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17426197860504922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.24	0.19454456219563518	0.15255284819335058	0.0	0.0	0.20916894751397824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44373364209703603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.25	0.13890170511017347	0.0	0.0	0.0	0.03386518635724332	0.0	0.0	0.0	0.0	0.07490686263478669	0.0	0.0	0.33318672233942803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11881855250820442	0.0	0.0	0.0	0.0	0.0	0.09335899449132677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20696197655883733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.26	0.026193886428324643	0.0	0.0	0.0	0.07756321949293365	0.5221694346259522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3740734594527895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.27	0.30323064658187593	0.0	0.0	0.0	0.10890802162162161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42572366406995227	0.0	0.0	0.0	0.0	0.0	0.08948376470588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07265390302066771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.28	0.13572419556947862	0.14699721145670172	0.0	0.0	0.13864621626762139	0.0	0.0	0.0	0.0	0.13336338431416425	0.0	0.0	0.24722871716267622	0.0	0.0	0.1980402752293578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.29	0.11148740957568368	0.0	0.0	0.0	0.1920668968154014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3242430198628855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08343320525754323	0.0	0.05543747499188775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2333319934965985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.30	0.038892653008962864	0.07974257831839522	0.0	0.0	0.123157576184379	0.0	0.0	0.0	0.0	0.09858550960307298	0.0	0.0	0.29820783738796414	0.0	0.0	0.0	0.0	0.0	0.1749196513017499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06566434869825011	0.0	0.12082984549722578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.31	0.0429453143436734	0.0	0.0	0.0	0.08152349049108275	0.0	0.0	0.0	0.0	0.13187344391851916	0.0	0.0	0.13732977465979207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5176670631392105	0.0	0.0	0.0	0.0	0.08866091344772209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.32	0.23731389616427742	0.0	0.0	0.0	0.16078031137801885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05775658375306729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09368427818674932	0.0	0.4504649305178871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.33	0.041718506977058485	0.0	0.0	0.0	0.184786949521911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5805611195391425	0.19293342396188803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.34	0.271149215018315	0.0	0.0	0.0	0.1691653152014652	0.0	0.0	0.0	0.0	0.20554276483516484	0.0	0.0	0.0	0.0	0.0	0.06042427307692308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07169864615384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2220197857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.35	0.231589010692312	0.0	0.0	0.0	0.11365781204460124	0.0	0.0	0.0	0.0	0.12384913833135279	0.0	0.0	0.2631615988842202	0.0	0.0	0.0	0.0	0.0	0.0723493386323607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08253818320882163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11285491820633152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.1	0.06950223791721098	0.0	0.0	0.0	0.21092302092244902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4589799410058383	0.11545266075068772	0.0	0.0	0.05976686525554231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08537527414827172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.2	0.02819495054148388	0.07425733845049147	0.0	0.0	0.1379439864023733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47748284345690584	0.0	0.0	0.058378961733669445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07774013023636327	0.06437417738063994	0.0	0.08162761179807296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.3	0.09556239755197854	0.09818724625530964	0.0	0.0	0.2453956763357925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453343846411805	0.0	0.0	0.0416639652917505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17465727610105075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.4	0.021835903987195947	0.0	0.0	0.0	0.1422800574423554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7508676489966054	0.0	0.0	0.08501638957384315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.5	0.023549744335318226	0.0	0.0	0.0	0.22404704763746033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7249549791392776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0274482288879437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.6	0.03411839077581497	0.05161639275632853	0.0	0.0	0.1412799112183573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7729853052494993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.7	0.037354925152489414	0.0	0.0	0.0	0.1686546061115952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.593175924221027	0.0	0.0	0.09008978861813047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05846524100838316	0.0	0.0	0.0	0.05225951488837475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.8	0.11583206704156479	0.27041767980440096	0.0	0.0	0.33259864425427876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1334832448410758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1476683640586797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.9	0.03632412168381587	0.18653544262635705	0.0	0.0	0.2268092522909512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10706803180529943	0.0	0.0	0.20384389484659712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1486617957851731	0.0	0.0	0.0	0.0	0.0	0.0	0.0907574609618062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.10	0.05543156965548319	0.09834502509706305	0.0	0.0	0.35536510900808294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08663165666030333	0.0	0.0	0.039825100009882326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10056571489861939	0.0	0.0	0.0	0.0	0.2638358246705658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.11	0.047720677325947876	0.13070576054053118	0.0	0.0	0.17267689156554863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.512913463806688	0.0	0.0	0.08596321557171784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050019991189566376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
