Samples	SBS1	SBS2	SBS3	SBS5	SBS8	SBS12	SBS13	SBS16	SBS17b	SBS18	SBS22	SBS28	SBS30	SBS36	SBS39	SBS40	SBS64	SBS69	SBS70	SBS71	SBS4	SBS6	SBS7a	SBS7b	SBS7c	SBS9	SBS10a	SBS11	SBS14	SBS15	SBS17a	SBS19	SBS21	SBS26	SBS33	SBS35	SBS37	SBS38	SBS60	SBS55	SBS44	SBS61	SBS62	SBS63	SBS65	SBS66	SBS67	SBS68	SBS72	SBS73	SBS74	SBS75	SBS76	SBS77	SBS78	SBS79	SBS80	SBS81	SBS82	SBS83
Syn.Breast-AdenoCA::S.12	0.2745859425806496	0.0	0.0	0.1046267843603722	0.0	0.0	0.0	0.0	0.0	0.0631958915633094	0.0	0.0	0.05840141538191999	0.11054350802166844	0.2466001753945684	0.0	0.1420462826975119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.13	0.15990447601517793	0.0	0.0	0.12535613550933097	0.0	0.17265181442899577	0.0876629332980679	0.0	0.0	0.0	0.0	0.05567507564623588	0.06345015160496412	0.0	0.0	0.13842291256949976	0.116708270854162	0.0	0.08016823007356563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.14	0.08943483174104774	0.13700152576243396	0.0	0.09599174491204358	0.12029632372400928	0.13604866194873727	0.0	0.0	0.0	0.0	0.0	0.0	0.11164927454727394	0.0	0.177302119068401	0.0	0.0	0.0	0.13227551829605308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.15	0.06478758729927335	0.0	0.0	0.06930316782943148	0.26337726041893067	0.11249635793129875	0.0	0.0	0.0	0.0	0.19184053907588167	0.0	0.058294415029998645	0.14588975455777217	0.0	0.0	0.0	0.09401091785741311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.16	0.1451466896617775	0.14955601359693674	0.1324342242706345	0.1920901265832849	0.05832666662473944	0.04011509882568067	0.0	0.06900413134250917	0.0	0.0	0.1539680423091207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059359006785316366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.17	0.03307225514873626	0.0	0.0	0.05429084351114059	0.0	0.13314490402234763	0.032467182964597746	0.0	0.08518693466343243	0.09746795707216539	0.0	0.0	0.0	0.10122450531390713	0.29373159730615384	0.0	0.0	0.16941381999751906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.18	0.016177994522753827	0.0	0.0	0.13119768230283138	0.0	0.0	0.8526243231744148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.19	0.03400304209184158	0.14168724108046765	0.0	0.06805270483054932	0.0	0.07586640619565212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4197932502644562	0.2605973555370331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.20	0.123486719254234	0.0	0.0	0.22743022961584738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08586288091690782	0.09046232214196145	0.0	0.4727578480710494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.21	0.03553573823823948	0.0	0.0	0.13550743521570638	0.18145982121874757	0.0	0.10906728192320697	0.0	0.0	0.0	0.0	0.0	0.04609479960507801	0.0	0.40466225662533767	0.0	0.0	0.0	0.0876726671736839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.22	0.11982797002573782	0.0	0.0	0.15170347869142461	0.12358930138664025	0.0	0.07605656851781431	0.0	0.0	0.0	0.09570386055208903	0.0	0.1183044818626699	0.12739470687801926	0.1874196320856048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.23	0.03316205072185692	0.0	0.0	0.10043161069984576	0.0	0.052149336035750705	0.15708694252027638	0.0	0.0	0.0	0.06353930603580166	0.0	0.0	0.0	0.5936307539864686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.24	0.08902485167827064	0.0	0.0	0.06664833909938106	0.1546930578918934	0.0	0.27831196705240385	0.06061862152491125	0.0	0.0	0.0	0.1241657518367631	0.06421389002153954	0.0	0.0	0.0	0.0	0.0	0.16232352089483718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.25	0.20048906720073462	0.0	0.11884287186395173	0.09481404538825111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1402970630916274	0.0	0.0	0.0	0.19698662484787935	0.09740855187535744	0.15116177573219838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.26	0.10046163567496487	0.0	0.0	0.11944504451165128	0.1982796007307046	0.04831662458552099	0.0	0.12499495639929949	0.0	0.0	0.0	0.0	0.10814100024109785	0.0	0.05290622509828006	0.0	0.0	0.15341957121932553	0.09403534153915533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.27	0.03033590389486679	0.0	0.23682217243102105	0.046962588018773135	0.134658333059541	0.10115018180257307	0.07283579742518201	0.0	0.0	0.0	0.0	0.0	0.0	0.20811501363078122	0.1691200097372617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.28	0.08486960427631182	0.06756571250801116	0.076750466633172	0.17156591810548857	0.0	0.0	0.0	0.13270790176918912	0.05620840112363478	0.0	0.0740494917140916	0.07357252905845567	0.08916556963717868	0.0	0.0717979770937353	0.0	0.0	0.0	0.10174642808073128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.29	0.05139387742231516	0.0	0.0	0.15714339572153388	0.17255960483714877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5216921293827834	0.0	0.0	0.0	0.09721099263621887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.30	0.18749307198994766	0.0	0.0	0.20233793712207276	0.17426844042543163	0.0	0.0	0.0	0.0	0.03708127519984365	0.0	0.0	0.11278445199215292	0.0	0.1318603524822387	0.0	0.0	0.0	0.15417447078831267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.31	0.36575353446729064	0.0	0.0	0.19105800724417868	0.0941051320987818	0.059532713478376485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1782286363476051	0.11132197636376728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.32	0.07281931635566402	0.0	0.0	0.14223414192975348	0.0	0.0	0.18179048926246744	0.0	0.07781735731486908	0.0	0.0	0.0	0.07449932116167621	0.26546014816742014	0.1853792258081495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.33	0.1662872723070718	0.0	0.0	0.09711737619509454	0.0	0.26946991536085013	0.07292207075172606	0.03963435504352436	0.0	0.0	0.0	0.0	0.0	0.07230154506734178	0.13522252749599106	0.0	0.0	0.0	0.14704493777840028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.34	0.02406093193776107	0.0	0.0	0.21866537161228636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7572736964499526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.35	0.027372915206691915	0.0	0.0	0.10116825589679307	0.0	0.0	0.6087219574906009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26273687140591423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.36	0.12772500426438005	0.0	0.0	0.09706078765346832	0.0	0.19244754824946328	0.0	0.04419813734138178	0.0	0.0	0.0	0.0	0.10953880242964392	0.15209778100803542	0.1834588304295774	0.0	0.0	0.09347310862404992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.37	0.0638503759579788	0.0	0.0	0.15058705660787855	0.37616681636829163	0.0	0.3063391172106196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10305663385523134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.38	0.10683101390018097	0.0	0.0	0.08935815209073775	0.0	0.09262610444820425	0.0	0.0	0.0	0.0	0.0	0.0	0.05432580507076758	0.05287756999623012	0.3412546558167343	0.0	0.0	0.09343095948901678	0.16929573918812824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.39	0.0733744305938549	0.22206429949570716	0.0	0.14033578717813366	0.0	0.22007789168694863	0.0	0.0	0.0	0.0	0.0	0.0730743047319881	0.06245398046556279	0.0	0.0	0.0	0.0	0.12783533515999967	0.0807839706878052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.40	0.05030925498904122	0.0	0.0	0.09244413857383037	0.0	0.056092172940205576	0.0	0.0	0.0	0.054151727896035146	0.10411172564009818	0.0	0.09862704515602777	0.0	0.5442639348047617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.41	0.11415222241108129	0.21473431310658767	0.0	0.16393593659362946	0.18125353822229387	0.0	0.1169164717155737	0.0	0.0	0.0	0.0	0.0	0.05194647033809801	0.0	0.1570610476127359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.42	0.0930951115986912	0.13934083647394505	0.17682245722219433	0.11136522540837775	0.0	0.0	0.11181460948689369	0.0	0.0	0.0	0.13492886964566303	0.0	0.03913810212315707	0.0	0.06251914394740553	0.0	0.0	0.13097564409367235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.43	0.0381694346061882	0.0	0.0	0.07724887545112533	0.0	0.0	0.24830587944340665	0.0	0.0	0.0	0.10176901671373641	0.0	0.0	0.17518270522062548	0.359324088564918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.44	0.03932024698450357	0.0	0.0	0.03757247040593339	0.36124399365595383	0.07467831444988177	0.0	0.0	0.0	0.0	0.0	0.0	0.07245700886613038	0.15216873387379376	0.26255923176380325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.45	0.19536200790718872	0.07913076328373396	0.0	0.09171704447685	0.06921095591582918	0.07929038166515123	0.0	0.0	0.0	0.088933224690708	0.0	0.05609980169510294	0.034515544015030805	0.0	0.20101116947951522	0.0	0.10472910687089003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
