Samples	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS8	SBS9	SBS10a	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS21	SBS22	SBS26	SBS28	SBS30	SBS33	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS60	SBS55	SBS44	SBS61	SBS62	SBS63	SBS64	SBS65	SBS66	SBS67	SBS68	SBS69	SBS70	SBS71	SBS72	SBS73	SBS74	SBS75	SBS76	SBS77	SBS78	SBS79	SBS80	SBS81	SBS82	SBS83
Syn.Breast-AdenoCA::S.15	0.06924829157175398	0.0	0.0	0.0	0.11966590736522399	0.0	0.0	0.0	0.0	0.27380410022779045	0.0	0.0	0.0	0.0988610478359909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19498861047835991	0.0	0.0	0.0	0.0	0.0	0.14381169324221715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09962034927866363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.16	0.16269284712482468	0.10098176718092566	0.0	0.0	0.19962599345488546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14749883122954652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1989247311827957	0.0	0.0	0.0	0.0	0.0	0.05516596540439458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1351098644226274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.17	0.03306939916162087	0.0	0.0	0.0	0.05014749262536873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13258810743673344	0.0	0.0	0.0	0.0	0.0	0.08507995652848936	0.09501630181648812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10588417947523676	0.0	0.0	0.28691197019096415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21130259276509858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.18	0.013776238027307928	0.0	0.0	0.0	0.13808844507845935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8481353168942327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.19	0.03360592895476616	0.13672374137490417	0.0	0.0	0.1602351137234858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40927676974188604	0.0	0.0	0.2601584462049578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.20	0.12194304857621441	0.04639865996649916	0.0	0.0	0.0983249581239531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0814070351758794	0.07269681742043552	0.0	0.0	0.05544388609715243	0.0	0.0	0.523785594639866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.21	0.043100421348314606	0.05644311797752809	0.0	0.0	0.1876755617977528	0.0	0.0	0.0	0.0	0.17090941011235955	0.0	0.0	0.0	0.0	0.05784761235955056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4840238764044944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.22	0.12237762237762238	0.03571428571428571	0.0	0.0	0.11238761238761238	0.0	0.0	0.0	0.0	0.18431568431568432	0.0	0.0	0.0	0.0	0.07642357642357642	0.0	0.0	0.04595404595404595	0.0	0.06468531468531469	0.0	0.0	0.0	0.1008991008991009	0.0	0.0	0.12162837162837163	0.0	0.0	0.1356143856143856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.23	0.03458697112155809	0.0	0.0	0.0	0.15614506380120888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15625699574658608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06603984777255428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5869711215580927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.24	0.09294454569122625	0.0453007029419422	0.0	0.0	0.11559489716219734	0.0	0.0	0.0	0.0	0.14162978391043998	0.0	0.0	0.0	0.0	0.24290549336110387	0.0	0.0	0.04842488935173132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12132257224681073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1918771153345483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.25	0.21254450835387564	0.0	0.0	0.0	0.13092303478499043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15447822514379622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19994522048753766	0.0	0.0	0.0	0.0	0.10572445905231444	0.19638455217748563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.26	0.1110277569392348	0.0	0.0	0.0	0.22705676419104776	0.0	0.0	0.0	0.0	0.2253063265816454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1417854463615904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13178294573643412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1630407601900475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.27	0.032123170499904964	0.0	0.2967116517772287	0.0	0.07926249762402585	0.0	0.0	0.0	0.0	0.1644174111385668	0.0	0.0	0.0	0.12203003231324844	0.09351834252043338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2119368941265919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.28	0.08305476986371818	0.07971200822833634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1913088197480072	0.0	0.09179737721779378	0.08639753149910002	0.0	0.0	0.10285420416559526	0.0	0.0	0.1432244793005914	0.0	0.0	0.0	0.0	0.0	0.2216508099768578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.29	0.05794094173982442	0.0	0.0	0.0	0.20446927374301677	0.0	0.0	0.0	0.0	0.16855546687948922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03974461292897047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5292897047086991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.30	0.1995987963891675	0.06995987963891676	0.0	0.0	0.2156469408224674	0.0	0.0	0.0	0.0	0.1770310932798395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1697592778335005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16800401203610832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.31	0.37101839389860924	0.050396291311499926	0.0	0.0	0.14954389113204725	0.0	0.0	0.0	0.0	0.1443098549424256	0.0	0.0	0.0	0.08897861522356812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19575295349184985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.32	0.07458710708577518	0.06233351092168354	0.0	0.0	0.15805363168176167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13194814420174036	0.0	0.0	0.0	0.0	0.06890427987923992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26993429231042443	0.0	0.0	0.2342390339193749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.33	0.17818349896001848	0.02935058932285648	0.0	0.0	0.1779523919574763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2997457822972036	0.0513057545643633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07903859486942455	0.0	0.0	0.18442338802865726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.34	0.019324090121317156	0.0	0.0	0.0	0.12435008665511266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.053292894280762566	0.0	0.0	0.0	0.0	0.0	0.057019064124783365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7460138648180242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.35	0.02777112760354321	0.0	0.0	0.0	0.1476338680073418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.609767775915729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.214827228473386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.36	0.12766605728214503	0.0	0.0	0.0	0.16514320536258378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21023765996343693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09719683120048751	0.0	0.0	0.1368068251066423	0.0	0.0	0.172151127361365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09079829372333943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.37	0.06422018348623854	0.02902916609612488	0.0	0.0	0.18677255922223743	0.0	0.0	0.0	0.0	0.3671094070929755	0.0	0.0	0.0	0.0	0.35286868410242367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.38	0.10857805255023184	0.0	0.0	0.0	0.05428902627511592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10239567233384853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05293663060278207	0.0	0.0	0.07090417310664605	0.0	0.0	0.06201700154559506	0.0	0.0	0.3077666151468315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09602009273570325	0.14509273570324574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.39	0.09110582125081151	0.24864747890067085	0.0	0.0	0.22852196494265312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2765635143908245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15516122051504003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.40	0.05139186295503212	0.0	0.0	0.0	0.0984037375900331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055674518201284794	0.0	0.0	0.0	0.0	0.0	0.0	0.05265719291415223	0.0	0.0	0.10521705275452599	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.5457465446758809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.41	0.12989359566352138	0.22625978719132706	0.0	0.0	0.2802650070267015	0.0	0.0	0.0	0.0	0.21300943585625376	0.0	0.0	0.0	0.0	0.15057217426219635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.42	0.09882714862526437	0.17285137473562776	0.22168813689675063	0.0	0.18323399346279562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18284945202845607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14054989425110556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.43	0.03705228489090161	0.012865376698229724	0.0	0.0	0.08213256484149856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23620831617949772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10148209139563606	0.0	0.0	0.0	0.0	0.0	0.17568958419102512	0.0	0.0	0.3545697818032112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.44	0.03984575835475578	0.0	0.0	0.0	0.04466580976863753	0.0	0.0	0.0	0.0	0.3625749785775493	0.0	0.0	0.0	0.07626392459297343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06876606683804627	0.0	0.0	0.15242073693230507	0.0	0.0	0.25546272493573263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.45	0.23234490831057356	0.0887631681623098	0.0	0.0	0.15645727662895045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0998829496683574	0.0	0.0	0.0	0.0	0.0	0.0	0.1092469761997659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3133047210300429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.46	0.09252525252525252	0.0	0.0	0.0	0.1385858585858586	0.0	0.0	0.0	0.0	0.177979797979798	0.0	0.0	0.0	0.14464646464646463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1416161616161616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30464646464646467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
