Samples	SBS1	SBS2	SBS3	SBS5	SBS8	SBS12	SBS13	SBS16	SBS17b	SBS18	SBS22	SBS28	SBS30	SBS36	SBS39	SBS40	SBS64	SBS69	SBS70	SBS71	SBS4	SBS6	SBS7a	SBS7b	SBS7c	SBS9	SBS10a	SBS11	SBS14	SBS15	SBS17a	SBS19	SBS21	SBS26	SBS33	SBS35	SBS37	SBS38	SBS60	SBS55	SBS44	SBS61	SBS62	SBS63	SBS65	SBS66	SBS67	SBS68	SBS72	SBS73	SBS74	SBS75	SBS76	SBS77	SBS78	SBS79	SBS80	SBS81	SBS82	SBS83
Syn.Breast-AdenoCA::S.11	0.07446352135651693	0.0	0.12335252335169407	0.17435495172381385	0.0	0.08537334506087256	0.15655709696885522	0.0	0.0	0.0	0.0	0.0	0.058337063930160755	0.0	0.22708405772502768	0.0	0.0	0.0	0.10047743988305885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.12	0.27915304568817817	0.0	0.0	0.12520844745859508	0.0	0.0	0.0	0.0	0.0	0.0625659140491148	0.0	0.0	0.054027415048543685	0.11046349942889777	0.25228660536836095	0.0	0.11629507295830954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.13	0.16237323609305013	0.0	0.0	0.115663720994076	0.0	0.16729138925010836	0.09023931267157925	0.0	0.0	0.0	0.0	0.05141720907383326	0.0702828212686028	0.0	0.0	0.14783416832827626	0.10946208770408901	0.0	0.08543605461638493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.14	0.09191432166672657	0.1342753954375515	0.0	0.12216546460028187	0.11025823920441555	0.13329864283755713	0.0	0.0	0.0	0.0	0.0	0.0	0.11601157511874524	0.0	0.17640798408135622	0.0	0.0	0.0	0.11566837705336601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.15	0.06530481685649202	0.0	0.0	0.08396062976461655	0.2632742929384966	0.10545312817008351	0.0	0.0	0.0	0.0	0.19406919104024295	0.0	0.05329432558845861	0.14405033819286253	0.0	0.0	0.0	0.09059327744874714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.16	0.14666542847124825	0.14023480715287517	0.14232908695652174	0.21270654137447403	0.031170122954651706	0.027030954651706404	0.0	0.0565242914913511	0.0	0.0	0.16380513417484807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07953363277232352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.17	0.03421689707098539	0.0	0.0	0.07010844838846583	0.0	0.13230279089152347	0.031155525699604954	0.0	0.08539329856938259	0.09533884755400385	0.0	0.0	0.0	0.10205738598075724	0.27764449794715795	0.0	0.0	0.17178230789811866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.18	0.015390677685567176	0.0	0.0	0.15326884920127445	0.0	0.0	0.8313404731131583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.19	0.033536809481216456	0.13648951571684131	0.0	0.09864807219524661	0.0	0.06275041949910555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40759436020955786	0.2609808228980322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.20	0.12318819028475712	0.0	0.0	0.22415779262981572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08443401976549414	0.0812671269681742	0.0	0.48695287035175877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.21	0.03853599385533708	0.0	0.0	0.17368766160463484	0.17466859717345506	0.0	0.10106743512991573	0.0	0.0	0.0	0.0	0.0	0.057327220944522465	0.0	0.3487848531425562	0.0	0.0	0.0	0.10592823814957865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.22	0.12114485386584793	0.0	0.0	0.23356303840320605	0.08446286686202227	0.0	0.0	0.0	0.0	0.0	0.09727136910657558	0.0	0.10848374422865042	0.12471956964917094	0.23035455788452683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.23	0.034965324934523694	0.0	0.0	0.1170077876520027	0.0	0.05217281094110445	0.15448582592853305	0.0	0.0	0.0	0.0668702587791728	0.0	0.0	0.0	0.5744979917646632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.24	0.08977967560531111	0.0	0.0	0.11160132309294454	0.1312657047643843	0.0	0.26611506769070553	0.045699068732101014	0.0	0.0	0.0	0.12113878208799791	0.07254017339234574	0.0	0.0	0.0	0.0	0.0	0.16186020463420986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.25	0.2034469904135853	0.0	0.11662530649137222	0.11747492467817038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14232845877841688	0.0	0.0	0.0	0.18382680005477953	0.09825616433853739	0.13804135524513833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.26	0.10050016856726686	0.0	0.0	0.14247642464177956	0.18454105005864993	0.048689987759112284	0.0	0.11558673646301244	0.0	0.0	0.0	0.0	0.10754018032196555	0.0	0.06387722032104957	0.0	0.0	0.14752519058452743	0.08926304128263643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.27	0.029548869036304888	0.0	0.22034637996578596	0.05826296160425774	0.14304160235696636	0.10130453792054742	0.0727968667553697	0.0	0.0	0.0	0.0	0.0	0.0	0.2074646321992017	0.16723415016156623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.28	0.0821174252599036	0.06696378371459819	0.0668421807318888	0.15218779652754547	0.0	0.0	0.0	0.13552481684982007	0.05688550138499073	0.0	0.07612901564611517	0.07147692076550427	0.09024705343777471	0.0	0.08839479141764216	0.0	0.0	0.0	0.11323071426421663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.29	0.053716760734237826	0.0	0.0	0.16747594030327215	0.15507638371907423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5220852306464485	0.0	0.0	0.0	0.10164568459696728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.30	0.19112476178535606	0.0	0.0	0.22937689869608827	0.14373336459378136	0.0	0.0	0.0	0.0	0.035089148194583746	0.0	0.0	0.10024120060180541	0.0	0.15196826404212638	0.0	0.0	0.0	0.14846636208625877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.31	0.3485622317930312	0.0	0.0	0.21308504142365783	0.09490462524300883	0.04226090758187528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17716041438612232	0.12402677957230447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.32	0.07401515681051324	0.0	0.0	0.19732701882436512	0.0	0.0	0.17827387639850825	0.0	0.07203637630971409	0.0	0.0	0.0	0.08911901047771266	0.26054922695791155	0.1286793342212751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.33	0.16698241110076673	0.0	0.0	0.17213661447373782	0.0	0.25178996204026116	0.0713090836442549	0.017147313608239588	0.0	0.0	0.0	0.0	0.0	0.06606666164407983	0.12755871501558616	0.0	0.0	0.0	0.1270092384730739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.34	0.0231111370017331	0.0	0.0	0.18704707980935878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7898417831889081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.35	0.028407393105099356	0.0	0.0	0.15345843404357193	0.0	0.0	0.592928636980289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2252055358710398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.36	0.12605096918767492	0.0	0.0	0.139034605990544	0.0	0.18264509592241163	0.0	0.030860427473839	0.0	0.0	0.0	0.0	0.10442779826190501	0.13828214560076718	0.190348690069973	0.0	0.0	0.08835026749288537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.37	0.06410131890125957	0.0	0.0	0.18360173282437328	0.35061008909343966	0.0	0.30607896230233067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09560789687859675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.38	0.10803514799072643	0.0	0.0	0.09391051410355487	0.0	0.09742092078825347	0.0	0.0	0.0	0.0	0.0	0.0	0.06282381182380216	0.05687116035548686	0.3300211719474498	0.0	0.0	0.090564135625966	0.16035313736476042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.39	0.07928839536896776	0.22166553127028785	0.0	0.19657538195195845	0.0	0.22498136940056263	0.0	0.0	0.0	0.0	0.0	0.0773011876217269	0.0714497809997836	0.0	0.0	0.0	0.0	0.12873835338671283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.40	0.05122025296367333	0.0	0.0	0.09865285350412178	0.0	0.05670195648659704	0.0	0.0	0.0	0.052857266687477394	0.10526036216612221	0.0	0.09018184036498132	0.0	0.5451254678270269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.41	0.11409798895804056	0.21166767978317605	0.0	0.18492620778960048	0.15128417667135113	0.0	0.11416860048183096	0.0	0.0	0.0	0.0	0.0	0.0590030620357358	0.0	0.16485228428026502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.42	0.09222014535666218	0.1455189582772544	0.16108354931743896	0.1289183649298212	0.0	0.0	0.12442299038646414	0.0	0.0	0.0	0.14287054950970968	0.0	0.041448723706979426	0.0	0.06025586348779081	0.0	0.0	0.10326085502787925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.43	0.038415055059858476	0.0	0.0	0.1035644619078258	0.0	0.0	0.2448131309957994	0.0	0.0	0.0	0.10177950863505769	0.0	0.0	0.1726199225841272	0.3388079208173314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.44	0.03987157722793488	0.0	0.0	0.04612460314910026	0.35904581940874036	0.07717781812339332	0.0	0.0	0.0	0.0	0.0	0.0	0.06819813860325621	0.15037479959297342	0.25920724389460154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.45	0.19475242153828473	0.07699873954799087	0.0	0.1024912438348632	0.04658444244116573	0.07116829397753252	0.0	0.0	0.0	0.08634890341663111	0.0	0.05358941317721627	0.03300759695025213	0.0	0.22427864919541968	0.0	0.1107802959206437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
