Samples	SBS1	SBS2	SBS3	SBS5	SBS8	SBS12	SBS13	SBS16	SBS17b	SBS18	SBS22	SBS28	SBS30	SBS36	SBS39	SBS40	SBS64	SBS69	SBS70	SBS71	SBS4	SBS6	SBS7a	SBS7b	SBS7c	SBS9	SBS10a	SBS11	SBS14	SBS15	SBS17a	SBS19	SBS21	SBS26	SBS33	SBS35	SBS37	SBS38	SBS60	SBS55	SBS44	SBS61	SBS62	SBS63	SBS65	SBS66	SBS67	SBS68	SBS72	SBS73	SBS74	SBS75	SBS76	SBS77	SBS78	SBS79	SBS80	SBS81	SBS82	SBS83
Syn.Breast-AdenoCA::S.11	0.07430850290134657	0.0	0.13974117482638876	0.15801306956578198	0.0	0.10278566936305482	0.16325853567738835	0.0	0.0	0.0	0.0	0.0	0.05686145399772901	0.0	0.221805395709046	0.0	0.0	0.0	0.08322619795926453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.12	0.27458594258063607	0.0	0.0	0.1046267843603592	0.0	0.0	0.0	0.0	0.0	0.06319589156331229	0.0	0.0	0.058401415381897304	0.11054350802165973	0.24660017539456477	0.0	0.14204628269757066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.13	0.1599044760151677	0.0	0.0	0.12535613550922858	0.0	0.1726518144290202	0.0876629332980697	0.0	0.0	0.0	0.0	0.05567507564621892	0.06345015160497303	0.0	0.0	0.13842291256955716	0.11670827085418631	0.0	0.08016823007357843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.14	0.089434831741048	0.137001525762434	0.0	0.0959917449120482	0.12029632372400931	0.13604866194873463	0.0	0.0	0.0	0.0	0.0	0.0	0.11164927454727445	0.0	0.1773021190684003	0.0	0.0	0.0	0.1322755182960512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.15	0.06478758729927353	0.0	0.0	0.0693031678294414	0.2633772604189293	0.11249635793129531	0.0	0.0	0.0	0.0	0.19184053907588025	0.0	0.0582944150299967	0.1458897545577712	0.0	0.0	0.0	0.0940109178574124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.16	0.14514668966178118	0.14955601359693693	0.13243422427066695	0.19209012658330352	0.058326666624717916	0.04011509882571268	0.0	0.06900413134248974	0.0	0.0	0.15396804230911945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05935900678527169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.17	0.03307225514873613	0.0	0.0	0.05429084351113333	0.0	0.1331449040223505	0.03246718296459668	0.0	0.08518693466343155	0.097467957072167	0.0	0.0	0.0	0.10122450531390705	0.2937315973061571	0.0	0.0	0.16941381999752073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.18	0.01617799452275249	0.0	0.0	0.13119768230283227	0.0	0.0	0.8526243231744152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.19	0.034003042091841594	0.14168724108046643	0.0	0.06805270483054768	0.0	0.07586640619565227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41979325026445885	0.2605973555370332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.20	0.12348671925423682	0.0	0.0	0.22743022961586973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08586288091690952	0.09046232214194173	0.0	0.4727578480710422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.21	0.035535738238237136	0.0	0.0	0.13550743521567837	0.18145982121874593	0.0	0.1090672819232088	0.0	0.0	0.0	0.0	0.0	0.04609479960507013	0.0	0.4046622566253169	0.0	0.0	0.0	0.08767266717374275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.22	0.1198279700257344	0.0	0.0	0.15170347869144782	0.123589301386703	0.0	0.07605656851781804	0.0	0.0	0.0	0.09570386055207644	0.0	0.11830448186266349	0.12739470687800633	0.18741963208555046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.23	0.03316205072185705	0.0	0.0	0.10043161069983328	0.0	0.05214933603576194	0.15708694252027872	0.0	0.0	0.0	0.06353930603580236	0.0	0.0	0.0	0.5936307539864667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.24	0.08902485167826979	0.0	0.0	0.06664833909935654	0.1546930578918977	0.0	0.27831196705240624	0.06061862152491849	0.0	0.0	0.0	0.12416575183676247	0.06421389002154235	0.0	0.0	0.0	0.0	0.0	0.16232352089484645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.25	0.2004890672007264	0.0	0.11884287186393858	0.09481404538819112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14029706309162934	0.0	0.0	0.0	0.19698662484789964	0.09740855187536127	0.15116177573225373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.26	0.10046163567496413	0.0	0.0	0.11944504451164906	0.19827960073070613	0.04831662458552724	0.0	0.12499495639929699	0.0	0.0	0.0	0.0	0.1081410002410981	0.0	0.05290622509827406	0.0	0.0	0.15341957121932703	0.09403534153915732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.27	0.030335903894885913	0.0	0.23682217243151302	0.04696258802208954	0.1346583330586104	0.10115018180120527	0.0728357974249991	0.0	0.0	0.0	0.0	0.0	0.0	0.20811501363030505	0.16912000973639157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.28	0.08486960427619894	0.06756571250805705	0.07675046663023213	0.1715659181044928	0.0	0.0	0.0	0.13270790176901284	0.05620840112379692	0.0	0.07404949171442413	0.07357252905820394	0.08916556963703368	0.0	0.07179797709626463	0.0	0.0	0.0	0.10174642808228294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.29	0.051393877422409584	0.0	0.0	0.15714339572276514	0.17255960483736082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5216921293834085	0.0	0.0	0.0	0.09721099263405598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.30	0.18749307198994813	0.0	0.0	0.20233793712208178	0.17426844042543385	0.0	0.0	0.0	0.0	0.0370812751998402	0.0	0.0	0.11278445199215056	0.0	0.13186035248223638	0.0	0.0	0.0	0.1541744707883091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.31	0.3657535344672907	0.0	0.0	0.19105800724419447	0.09410513209878459	0.059532713478363135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1782286363476014	0.11132197636376569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.32	0.0728193163556121	0.0	0.0	0.14223414192799866	0.0	0.0	0.18179048926241181	0.0	0.07781735731477495	0.0	0.0	0.0	0.07449932116205164	0.2654601481677341	0.18537922580941668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.33	0.16628727230707188	0.0	0.0	0.09711737619512625	0.0	0.2694699153608595	0.07292207075172494	0.0396343550435045	0.0	0.0	0.0	0.0	0.0	0.07230154506733788	0.13522252749598465	0.0	0.0	0.0	0.14704493777839042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.34	0.024060931937760918	0.0	0.0	0.21866537161229696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7572736964499421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.35	0.027372915206691915	0.0	0.0	0.10116825589678988	0.0	0.0	0.6087219574906009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26273687140591745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.36	0.12772500426438055	0.0	0.0	0.09706078765345542	0.0	0.19244754824946156	0.0	0.044198137341388444	0.0	0.0	0.0	0.0	0.10953880242964534	0.15209778100803834	0.18345883042958058	0.0	0.0	0.09347310862404984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.37	0.06385037595797817	0.0	0.0	0.15058705660787047	0.3761668163682797	0.0	0.30633911721056784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10305663385530388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.38	0.1068310139001809	0.0	0.0	0.08935815209072315	0.0	0.09262610444821033	0.0	0.0	0.0	0.0	0.0	0.0	0.05432580507076956	0.05287756999623211	0.3412546558167366	0.0	0.0	0.09343095948901765	0.16929573918812976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.39	0.07337443059375758	0.22206429949584905	0.0	0.1403357871768255	0.0	0.22007789168684386	0.0	0.0	0.0	0.0	0.0	0.07307430473185335	0.06245398046523795	0.0	0.0	0.0	0.0	0.12783533515987544	0.08078397068975732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.40	0.05030925498904011	0.0	0.0	0.09244413857379759	0.0	0.05609217294022198	0.0	0.0	0.0	0.054151727896043673	0.10411172564010006	0.0	0.0986270451560345	0.0	0.5442639348047622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.41	0.11415222241108064	0.21473431310658558	0.0	0.1639359365936294	0.1812535382222978	0.0	0.11691647171557648	0.0	0.0	0.0	0.0	0.0	0.05194647033810321	0.0	0.1570610476127268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.42	0.0930951115986914	0.13934083647394524	0.17682245722219433	0.11136522540837737	0.0	0.0	0.11181460948689714	0.0	0.0	0.0	0.13492886964566303	0.0	0.03913810212315803	0.0	0.06251914394740707	0.0	0.0	0.13097564409366638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.43	0.0381694346061694	0.0	0.0	0.07724887545265899	0.0	0.0	0.2483058794433872	0.0	0.0	0.0	0.10176901671359541	0.0	0.0	0.1751827052203335	0.3593240885638556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.44	0.03932024698450383	0.0	0.0	0.037572470405954204	0.36124399365594995	0.07467831444987212	0.0	0.0	0.0	0.0	0.0	0.0	0.07245700886612672	0.1521687338737918	0.2625592317638014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Breast-AdenoCA::S.45	0.1953620079071883	0.07913076328373438	0.0	0.09171704447684474	0.06921095591582922	0.07929038166515301	0.0	0.0	0.0	0.08893322469070877	0.0	0.05609980169510262	0.03451554401503171	0.0	0.20101116947951675	0.0	0.10472910687089038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
