Samples	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS8	SBS9	SBS10a	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS21	SBS22	SBS26	SBS28	SBS30	SBS35	SBS36	SBS37	SBS39	SBS40	SBS55	SBS44	SBS61	SBS62	SBS63	SBS64	SBS65	SBS66	SBS67	SBS68	SBS69	SBS70	SBS71	SBS72	SBS73	SBS74	SBS75	SBS76	SBS77	SBS78	SBS79	SBS80	SBS81	SBS11	SBS33	SBS38	SBS60	SBS82	SBS83
Syn.Biliary-AdenoCA::S.11	0.09534913009835508	0.0	0.0	0.0	0.16065782348386765	0.0	0.0	0.0	0.0	0.09195686611874695	0.0	0.0	0.08069223770549243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16849235523133316	0.0	0.0	0.0	0.0	0.0	0.40285158736220467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.12	0.0586956327912646	0.0	0.0	0.0	0.19097239449435255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06172756963322992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07653624445236017	0.0	0.0	0.0	0.0	0.0	0.06002557032116422	0.14332202384861742	0.0	0.29200992714023694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11671063731877424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.13	0.024233979523111987	0.0	0.0	0.0	0.5254608080696318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2424668249236428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05826083046153228	0.0	0.14957755702208114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.14	0.12282362198966466	0.0	0.0	0.0	0.27590680145331625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3811074072023263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22016216935469282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.15	0.07401624974285757	0.0	0.0	0.0	0.2497291668471508	0.0	0.0	0.0	0.0	0.04610392739050605	0.0	0.0	0.5049648107892056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12518584523027998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.16	0.055101829956586794	0.1250421505286698	0.0	0.0	0.3514003033881502	0.0	0.0	0.0	0.0	0.1334942174747506	0.0	0.0	0.052741172359145515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2822203262926972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.17	0.04118974932313164	0.15308841945642165	0.0	0.0	0.07801394060559588	0.06845762069442249	0.0	0.0	0.0	0.0999151834622682	0.0	0.0	0.11887711604517062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20149801553831942	0.0	0.09825954050025201	0.0	0.0	0.0	0.0	0.0	0.0	0.14070041437441821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.18	0.07923998303737724	0.0	0.0	0.0	0.10734855181294892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03881004477501558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15260467582835677	0.0	0.0	0.0	0.0	0.0	0.0	0.6219967445463016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.19	0.0813095487233888	0.1261166133175117	0.0	0.0	0.23167972813191398	0.0	0.0	0.0	0.0	0.0373551210040159	0.0	0.0	0.0	0.0	0.22029120195754065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17786807881803296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125379708047596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.20	0.008150658537266405	0.09691167863040492	0.0	0.0	0.4998641947475545	0.0	0.0	0.0	0.0	0.06729752346872797	0.0	0.0	0.05402285780813956	0.0	0.0	0.0	0.0	0.0	0.0	0.11473876831265027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07176261486471011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08725170363054618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.21	0.3975702358213624	0.0	0.0	0.0	0.24616745755105834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11765392813008889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08559716589493352	0.15301121260255685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.22	0.027658820406685318	0.0	0.0	0.0	0.19683916864743886	0.5432448047433046	0.0	0.0	0.0	0.0	0.0	0.0	0.022244324720038317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21001288148253291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.23	0.3508053324049791	0.0668974709981299	0.0	0.0	0.23735983293126522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16221366772279733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18272369594282847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.24	0.20454337360008745	0.16294963576923432	0.0	0.0	0.16387389939105276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46863309123962543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.25	0.14076353262421035	0.0	0.0	0.0	0.03036288990331918	0.0	0.0	0.0	0.0	0.07322385134392186	0.0	0.0	0.33810805977136227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12081014390946689	0.0	0.0	0.0	0.0	0.0	0.08568410658611264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2110474158616068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.26	0.02635693908734246	0.0	0.0	0.0	0.07109819983481425	0.5256312458910972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37691361518674615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.27	0.30457771842155174	0.0	0.0	0.0	0.10525063654397193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4275521087651425	0.0	0.0	0.0	0.0	0.0	0.08960568791031749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07301384835901645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.28	0.13985456604265437	0.1523727294249013	0.0	0.0	0.12910828001960295	0.0	0.0	0.0	0.0	0.12501474531721765	0.0	0.0	0.24954087363683664	0.0	0.0	0.2041088055587872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.29	0.11344181914632466	0.0	0.0	0.0	0.189700194685637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33211049430732476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08521155402215184	0.0	0.037937530352276226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24159840748628542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.30	0.03889188360637844	0.07975628984585723	0.0	0.0	0.12315816018700032	0.0	0.0	0.0	0.0	0.09857273577430613	0.0	0.0	0.29824781317573495	0.0	0.0	0.0	0.0	0.0	0.17495036701423777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06567208260450899	0.0	0.12075066779197619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.31	0.04334050212880136	0.0	0.0	0.0	0.07603154950775975	0.0	0.0	0.0	0.0	0.12682670078490813	0.0	0.0	0.13561080462826128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.528847074412355	0.0	0.0	0.0	0.0	0.08934336853791443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.32	0.24321264480334942	0.0	0.0	0.0	0.15782725083822371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05648410354598488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09567103545020209	0.0	0.4468049653622399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.33	0.03541441711501683	0.0	0.0	0.0	0.16643000273187078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5927137138625803	0.20544186629053207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.34	0.2804243388211886	0.0	0.0	0.0	0.15615524428702157	0.0	0.0	0.0	0.0	0.20536323840661963	0.0	0.0	0.0	0.0	0.0	0.06107292359212295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0742426611790936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22274159371395363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.35	0.2337964924125319	0.0	0.0	0.0	0.11316745036894407	0.0	0.0	0.0	0.0	0.12286483113631524	0.0	0.0	0.26413675742719406	0.0	0.0	0.0	0.0	0.0	0.07272235726507187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07968251677170544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11362959461823728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.1	0.0694796426534066	0.0	0.0	0.0	0.20752446216721174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46057394116621003	0.11604593484311006	0.0	0.0	0.06134684549527083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08502917367479072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.2	0.027830966572242943	0.07507693477562528	0.0	0.0	0.13260135845292254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4811256679805956	0.0	0.0	0.05954023892372965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07709963456618535	0.06437288124687493	0.0	0.0823523174818237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.3	0.09620281089455524	0.09903538064573296	0.0	0.0	0.24353453542086959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3501067175104465	0.0	0.0	0.04288332731058751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16823722821780818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.4	0.022094717251637638	0.0	0.0	0.0	0.1454504790710829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7481215488881895	0.0	0.0	0.0843332547890899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.5	0.022414754066965636	0.0	0.0	0.0	0.2183012879364121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7545984694865725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004685488510049797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.6	0.03159131360913592	0.05440262403472721	0.0	0.0	0.10967027798440687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8043357843717299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.7	0.036937564748101975	0.0	0.0	0.0	0.16044960597897293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6119052674538646	0.0	0.0	0.09455260249322656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.060099066927103775	0.0	0.0	0.0	0.036055892398730104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.8	0.11697118343155873	0.27515350565257796	0.0	0.0	0.33079827941662115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13686046887992526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14021656261931698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.9	0.036382505377035516	0.18741052181725806	0.0	0.0	0.22627846236333038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10799975385553641	0.0	0.0	0.2052096847592048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14606130722584798	0.0	0.0	0.0	0.0	0.0	0.0	0.09065776460178693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.10	0.05552528621028569	0.09904415758219928	0.0	0.0	0.3551880835840883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08805238670307902	0.0	0.0	0.04073235310699037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10069148895022499	0.0	0.0	0.0	0.0	0.26076624386313235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.11	0.04607172544484927	0.13792631111051376	0.0	0.0	0.1391396756811066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5346928844979533	0.0	0.0	0.09374884764274018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04842055562283702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
