Samples	SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS8	SBS9	SBS10a	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS21	SBS22	SBS26	SBS28	SBS30	SBS35	SBS36	SBS37	SBS39	SBS40	SBS55	SBS44	SBS61	SBS62	SBS63	SBS64	SBS65	SBS66	SBS67	SBS68	SBS69	SBS70	SBS71	SBS72	SBS73	SBS74	SBS75	SBS76	SBS77	SBS78	SBS79	SBS80	SBS81	SBS11	SBS33	SBS38	SBS60	SBS82	SBS83
Syn.Biliary-AdenoCA::S.19	0.07772984092503163	0.12415104415603698	0.0	0.0	0.21185412407695045	0.0	0.0	0.0	0.0	0.04799793402286226	0.0	0.0	0.0	0.0	0.2267928640096554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18652472820762933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1249494646018338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.20	0.007260995580098327	0.09516808403291363	0.0	0.0	0.473947423961863	0.0	0.0	0.0	0.0	0.06767552498636537	0.0	0.0	0.06453330571317015	0.0	0.0	0.0	0.0	0.0	0.0	0.12112058165599368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08074814168104993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08954594238854587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.21	0.3909598592191531	0.0	0.0	0.0	0.23980881127981205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13334036925079845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08809425666012384	0.14779670359011265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.22	0.019191051855274612	0.0	0.0	0.0	0.193621347992919	0.551323577276443	0.0	0.0	0.0	0.0	0.0	0.0	0.036627555046545364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19923646782881804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.23	0.34074026899576143	0.06405729942549679	0.0	0.0	0.22558474455359315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18760416441735153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18201352260779707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.24	0.19113468384126941	0.1522772424482089	0.0	0.0	0.18611734300719074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4704707307033311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.25	0.1386453906161066	0.0	0.0	0.0	0.02681831685710929	0.0	0.0	0.0	0.0	0.06638060576859207	0.0	0.0	0.3209841810178894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13651310279033405	0.0	0.0	0.0	0.0	0.0	0.10234767101233004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20831073193763872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.26	0.022395933548185806	0.0	0.0	0.0	0.061545513682206975	0.5318887442648063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.384169808504801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.27	0.30414528919076667	0.0	0.0	0.0	0.10582919472709708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4291918520398362	0.0	0.0	0.0	0.0	0.0	0.08935634163170789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07147732241059215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.28	0.13145106699615033	0.14669244956191935	0.0	0.0	0.13124717375165768	0.0	0.0	0.0	0.0	0.11801377248132439	0.0	0.0	0.27110821302761284	0.0	0.0	0.20148732418133536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.29	0.11062019236547575	0.0	0.0	0.0	0.1547685894685165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33623921642486226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08632248615466293	0.0	0.0813373766004299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2307121389860528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.30	0.0390226826346924	0.07979091789966504	0.0	0.0	0.12362714499023195	0.0	0.0	0.0	0.0	0.0987958876782633	0.0	0.0	0.2980822268669373	0.0	0.0	0.0	0.0	0.0	0.17493931714545685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06552598013976849	0.0	0.12021584264498471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.31	0.03616179901630471	0.0	0.0	0.0	0.06625171505526065	0.0	0.0	0.0	0.0	0.12274999616899349	0.0	0.0	0.14055805949505457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5476845235433763	0.0	0.0	0.0	0.0	0.08659390672101037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.32	0.23926749324110705	0.0	0.0	0.0	0.17690018699998544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06235788582333758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08771299552154908	0.0	0.4337614384140208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.33	0.11769076650573544	0.0	0.0	0.0	0.1557346705127383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6026157642183435	0.1239587987631828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.34	0.27240159391797625	0.0	0.0	0.0	0.17755160993141855	0.0	0.0	0.0	0.0	0.19852527833637046	0.0	0.0	0.0	0.0	0.0	0.05574011074571491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06560026951748864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23018113755103117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Biliary-AdenoCA::S.35	0.2322665874606693	0.0	0.0	0.0	0.12222854615472495	0.0	0.0	0.0	0.0	0.12690377260300154	0.0	0.0	0.2588369032321072	0.0	0.0	0.0	0.0	0.0	0.07164269256211168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07892600563497269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10919549235241262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.1	0.07193035818293649	0.0	0.0	0.0	0.16800804495506114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48127109959553704	0.12457291111073644	0.0	0.0	0.06997604647488001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08424153968084885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.2	0.028332774079156423	0.07438079373262399	0.0	0.0	0.13144845986177123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4766897486563161	0.0	0.0	0.06219863187578426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08068976044624235	0.06479437368533457	0.0	0.08146545766277119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.3	0.09746715461076669	0.10391913366050065	0.0	0.0	0.21068162476728128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3463723802200031	0.0	0.0	0.05526382311569001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18629588362575816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.4	0.022909326002006528	0.0	0.0	0.0	0.09239681125474315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7782271210935092	0.0	0.0	0.10646674164974113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.5	0.019184056881299743	0.0	0.0	0.0	0.12670248014617552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7373365059288388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11677695704368592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.6	0.037793382994778024	0.06544454690032835	0.0	0.0	0.11492454572004465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.781837524384849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.7	0.035571567291568525	0.0	0.0	0.0	0.08529481343390417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6041586383216229	0.0	0.0	0.11305065144880672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05152077221806938	0.0	0.0	0.0	0.11040355728602834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.8	0.11584466966229373	0.2758079236660434	0.0	0.0	0.30263116558363734	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15200925062966897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15370699045835667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.9	0.035600029219577244	0.18928338787831395	0.0	0.0	0.20391917413187008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10757503997826368	0.0	0.0	0.2109814240945994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1574081391702461	0.0	0.0	0.0	0.0	0.0	0.0	0.09523280552712952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.10	0.05605990304636192	0.10087638163791043	0.0	0.0	0.336859454038818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08794066586947068	0.0	0.0	0.04696429541196754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10110166221926911	0.0	0.0	0.0	0.0	0.27019763777620226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Syn.Bladder-TCC::S.11	0.0495866080468676	0.13310468156128907	0.0	0.0	0.09789783611519257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5227047544951351	0.0	0.0	0.13702921551689956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.059676904264616006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
